service_id,date,exception_type
17004FF243917006260,20140130,2
17004FF243917006260,20140203,2
17004FF243917006260,20140210,2
17004FF243917006260,20140213,2
17005FF443605501110,20140127,2
17005FF443605501110,20140206,2
17014VTW24742053134835,20140127,2
17014VTW24742153141135,20140127,2
17015VTW3112051535834,20140113,2
17015VTW3112051535834,20140114,2
17015VTW3112051535834,20140115,2
17015VTW3112051535834,20140116,2
17015VTW3112051535834,20140117,2
17015VTW3112051535834,20140127,2
17015VTW3112051635939,20140120,2
17015VTW3112051635939,20140121,2
17015VTW3112051635939,20140122,2
17015VTW3112051635939,20140123,2
17015VTW3112051635939,20140124,2
17015VTW3112051635939,20140127,2
17015VTW3112051635939,20140128,2
17015VTW3112051635939,20140129,2
17015VTW3112051635939,20140130,2
17015VTW3112051635939,20140131,2
17015VTW3112051635939,20140203,2
17015VTW3112051635939,20140204,2
17015VTW3112051635939,20140205,2
17015VTW3112051635939,20140206,2
17015VTW3112051635939,20140207,2
17015VTW3112051635939,20140210,2
17015VTW3112051635939,20140211,2
17015VTW3112051635939,20140212,2
17015VTW3112051635939,20140213,2
17015VTW3112051635939,20140214,2
17021VTW4960072673388,20140118,2
17021VTW4960072673388,20140125,2
17021VTW4960072673388,20140201,2
17021VTW4960072673388,20140208,2
17021VTW4960082682568,20140118,2
17021VTW4960082682568,20140125,2
17021VTW4960082682568,20140201,2
17021VTW4960082682568,20140208,2
17021VTW4960092691748,20140118,2
17021VTW4960092691748,20140125,2
17021VTW4960092691748,20140201,2
17021VTW4960092691748,20140208,2
17021VTW49601026100928,20140118,2
17021VTW49601026100928,20140125,2
17021VTW49601026100928,20140201,2
17021VTW49601026100928,20140208,2
17021VTW49601126110108,20140118,2
17021VTW49601126110108,20140125,2
17021VTW49601126110108,20140201,2
17021VTW49601126110108,20140208,2
17021VTW49601226119288,20140118,2
17021VTW49601226119288,20140125,2
17021VTW49601226119288,20140201,2
17021VTW49601226119288,20140208,2
17021VTW49601326128468,20140118,2
17021VTW49601326128468,20140125,2
17021VTW49601326128468,20140201,2
17021VTW49601326128468,20140208,2
17021VTW49601426137648,20140118,2
17021VTW49601426137648,20140125,2
17021VTW49601426137648,20140201,2
17021VTW49601426137648,20140208,2
17021VTW49601526146828,20140118,2
17021VTW49601526146828,20140125,2
17021VTW49601526146828,20140201,2
17021VTW49601526146828,20140208,2
17021VTW49601626156008,20140118,2
17021VTW49601626156008,20140125,2
17021VTW49601626156008,20140201,2
17021VTW49601626156008,20140208,2
17021VTW49601726165188,20140118,2
17021VTW49601726165188,20140125,2
17021VTW49601726165188,20140201,2
17021VTW49601726165188,20140208,2
17021VTW49601826174368,20140118,2
17021VTW49601826174368,20140125,2
17021VTW49601826174368,20140201,2
17021VTW49601826174368,20140208,2
17021VTW49601926183548,20140118,2
17021VTW49601926183548,20140125,2
17021VTW49601926183548,20140201,2
17021VTW49601926183548,20140208,2
17021VTW49602026192728,20140118,2
17021VTW49602026192728,20140125,2
17021VTW49602026192728,20140201,2
17021VTW49602026192728,20140208,2
17021VTW49602126201908,20140118,2
17021VTW49602126201908,20140125,2
17021VTW49602126201908,20140201,2
17021VTW49602126201908,20140208,2
17021VTW49602226211088,20140118,2
17021VTW49602226211088,20140125,2
17021VTW49602226211088,20140201,2
17021VTW49602226211088,20140208,2
17021VTW49602326220268,20140118,2
17021VTW49602326220268,20140125,2
17021VTW49602326220268,20140201,2
17021VTW49602326220268,20140208,2
17022VTW4961080045544,20140119,2
17022VTW4961080045544,20140126,2
17022VTW4961080045544,20140202,2
17022VTW4961080045544,20140209,2
17022VTW4961090051004,20140119,2
17022VTW4961090051004,20140126,2
17022VTW4961090051004,20140202,2
17022VTW4961090051004,20140209,2
17022VTW4961100056464,20140119,2
17022VTW4961100056464,20140126,2
17022VTW4961100056464,20140202,2
17022VTW4961100056464,20140209,2
17022VTW4961110061924,20140119,2
17022VTW4961110061924,20140126,2
17022VTW4961110061924,20140202,2
17022VTW4961110061924,20140209,2
17022VTW4961120067384,20140119,2
17022VTW4961120067384,20140126,2
17022VTW4961120067384,20140202,2
17022VTW4961120067384,20140209,2
17022VTW4961130072844,20140119,2
17022VTW4961130072844,20140126,2
17022VTW4961130072844,20140202,2
17022VTW4961130072844,20140209,2
17022VTW4961140078304,20140119,2
17022VTW4961140078304,20140126,2
17022VTW4961140078304,20140202,2
17022VTW4961140078304,20140209,2
17022VTW4961150083764,20140119,2
17022VTW4961150083764,20140126,2
17022VTW4961150083764,20140202,2
17022VTW4961150083764,20140209,2
17022VTW4961160089224,20140119,2
17022VTW4961160089224,20140126,2
17022VTW4961160089224,20140202,2
17022VTW4961160089224,20140209,2
17022VTW4961170094684,20140119,2
17022VTW4961170094684,20140126,2
17022VTW4961170094684,20140202,2
17022VTW4961170094684,20140209,2
17022VTW49611800100144,20140119,2
17022VTW49611800100144,20140126,2
17022VTW49611800100144,20140202,2
17022VTW49611800100144,20140209,2
17022VTW49611900105604,20140119,2
17022VTW49611900105604,20140126,2
17022VTW49611900105604,20140202,2
17022VTW49611900105604,20140209,2
17022VTW49612000111064,20140119,2
17022VTW49612000111064,20140126,2
17022VTW49612000111064,20140202,2
17022VTW49612000111064,20140209,2
17022VTW49612100116524,20140119,2
17022VTW49612100116524,20140126,2
17022VTW49612100116524,20140202,2
17022VTW49612100116524,20140209,2
17022VTW49612200121984,20140119,2
17022VTW49612200121984,20140126,2
17022VTW49612200121984,20140202,2
17022VTW49612200121984,20140209,2
17023VTW4962074044002,20140119,2
17023VTW4962074044002,20140126,2
17023VTW4962074044002,20140202,2
17023VTW4962074044002,20140209,2
17023VTW4962084049462,20140119,2
17023VTW4962084049462,20140126,2
17023VTW4962084049462,20140202,2
17023VTW4962084049462,20140209,2
17023VTW4962094054922,20140119,2
17023VTW4962094054922,20140126,2
17023VTW4962094054922,20140202,2
17023VTW4962094054922,20140209,2
17023VTW4962104060382,20140119,2
17023VTW4962104060382,20140126,2
17023VTW4962104060382,20140202,2
17023VTW4962104060382,20140209,2
17023VTW4962114065842,20140119,2
17023VTW4962114065842,20140126,2
17023VTW4962114065842,20140202,2
17023VTW4962114065842,20140209,2
17023VTW4962124071302,20140119,2
17023VTW4962124071302,20140126,2
17023VTW4962124071302,20140202,2
17023VTW4962124071302,20140209,2
17023VTW4962134076762,20140119,2
17023VTW4962134076762,20140126,2
17023VTW4962134076762,20140202,2
17023VTW4962134076762,20140209,2
17023VTW4962144082222,20140119,2
17023VTW4962144082222,20140126,2
17023VTW4962144082222,20140202,2
17023VTW4962144082222,20140209,2
17023VTW4962154087682,20140119,2
17023VTW4962154087682,20140126,2
17023VTW4962154087682,20140202,2
17023VTW4962154087682,20140209,2
17023VTW4962164093142,20140119,2
17023VTW4962164093142,20140126,2
17023VTW4962164093142,20140202,2
17023VTW4962164093142,20140209,2
17023VTW4962174098602,20140119,2
17023VTW4962174098602,20140126,2
17023VTW4962174098602,20140202,2
17023VTW4962174098602,20140209,2
17023VTW49621840104062,20140119,2
17023VTW49621840104062,20140126,2
17023VTW49621840104062,20140202,2
17023VTW49621840104062,20140209,2
17023VTW49621940109522,20140119,2
17023VTW49621940109522,20140126,2
17023VTW49621940109522,20140202,2
17023VTW49621940109522,20140209,2
17023VTW49622040114982,20140119,2
17023VTW49622040114982,20140126,2
17023VTW49622040114982,20140202,2
17023VTW49622040114982,20140209,2
17023VTW49622140120442,20140119,2
17023VTW49622140120442,20140126,2
17023VTW49622140120442,20140202,2
17023VTW49622140120442,20140209,2
17024VTW4963070068672,20140118,2
17024VTW4963070068672,20140125,2
17024VTW4963070068672,20140201,2
17024VTW4963070068672,20140208,2
17024VTW4963080077852,20140118,2
17024VTW4963080077852,20140125,2
17024VTW4963080077852,20140201,2
17024VTW4963080077852,20140208,2
17024VTW4963090087032,20140118,2
17024VTW4963090087032,20140125,2
17024VTW4963090087032,20140201,2
17024VTW4963090087032,20140208,2
17024VTW4963100096212,20140118,2
17024VTW4963100096212,20140125,2
17024VTW4963100096212,20140201,2
17024VTW4963100096212,20140208,2
17024VTW49631100105392,20140118,2
17024VTW49631100105392,20140125,2
17024VTW49631100105392,20140201,2
17024VTW49631100105392,20140208,2
17024VTW49631200114572,20140118,2
17024VTW49631200114572,20140125,2
17024VTW49631200114572,20140201,2
17024VTW49631200114572,20140208,2
17024VTW49631300123752,20140118,2
17024VTW49631300123752,20140125,2
17024VTW49631300123752,20140201,2
17024VTW49631300123752,20140208,2
17024VTW49631400132932,20140118,2
17024VTW49631400132932,20140125,2
17024VTW49631400132932,20140201,2
17024VTW49631400132932,20140208,2
17024VTW49631500142112,20140118,2
17024VTW49631500142112,20140125,2
17024VTW49631500142112,20140201,2
17024VTW49631500142112,20140208,2
17024VTW49631600151292,20140118,2
17024VTW49631600151292,20140125,2
17024VTW49631600151292,20140201,2
17024VTW49631600151292,20140208,2
17024VTW49631700160472,20140118,2
17024VTW49631700160472,20140125,2
17024VTW49631700160472,20140201,2
17024VTW49631700160472,20140208,2
17024VTW49631800169652,20140118,2
17024VTW49631800169652,20140125,2
17024VTW49631800169652,20140201,2
17024VTW49631800169652,20140208,2
17024VTW49631900178832,20140118,2
17024VTW49631900178832,20140125,2
17024VTW49631900178832,20140201,2
17024VTW49631900178832,20140208,2
17024VTW49632000188012,20140118,2
17024VTW49632000188012,20140125,2
17024VTW49632000188012,20140201,2
17024VTW49632000188012,20140208,2
17024VTW49632100197192,20140118,2
17024VTW49632100197192,20140125,2
17024VTW49632100197192,20140201,2
17024VTW49632100197192,20140208,2
17024VTW49632200206372,20140118,2
17024VTW49632200206372,20140125,2
17024VTW49632200206372,20140201,2
17024VTW49632200206372,20140208,2
17024VTW49632300215552,20140118,2
17024VTW49632300215552,20140125,2
17024VTW49632300215552,20140201,2
17024VTW49632300215552,20140208,2
17024VTW49632400224732,20140118,2
17024VTW49632400224732,20140125,2
17024VTW49632400224732,20140201,2
17024VTW49632400224732,20140208,2
18001VTW2154062062927,20140112,2
18001VTW2154062062927,20140126,2
18001VTW2154062263233,20140113,2
18001VTW2154062263233,20140114,2
18001VTW2154062263233,20140115,2
18001VTW2154062263233,20140116,2
18001VTW2154062263233,20140117,2
18001VTW2154062263233,20140127,2
18001VTW2154062363386,20140120,2
18001VTW2154062363386,20140121,2
18001VTW2154062363386,20140122,2
18001VTW2154062363386,20140123,2
18001VTW2154062363386,20140124,2
18001VTW2154062363386,20140127,2
18001VTW2154062363386,20140128,2
18001VTW2154062363386,20140129,2
18001VTW2154062363386,20140130,2
18001VTW2154062363386,20140131,2
18001VTW2154062363386,20140203,2
18001VTW2154062363386,20140204,2
18001VTW2154062363386,20140205,2
18001VTW2154062363386,20140206,2
18001VTW2154062363386,20140207,2
18001VTW2154062363386,20140210,2
18001VTW2154062363386,20140211,2
18001VTW2154062363386,20140212,2
18001VTW2154062363386,20140213,2
18001VTW2154062363386,20140214,2
18001VTW2154065367976,20140127,2
18001VTW2154072072107,20140112,2
18001VTW2154072072107,20140126,2
18001VTW2154072272413,20140113,2
18001VTW2154072272413,20140114,2
18001VTW2154072272413,20140115,2
18001VTW2154072272413,20140116,2
18001VTW2154072272413,20140117,2
18001VTW2154072272413,20140127,2
18001VTW2154072372566,20140120,2
18001VTW2154072372566,20140121,2
18001VTW2154072372566,20140122,2
18001VTW2154072372566,20140123,2
18001VTW2154072372566,20140124,2
18001VTW2154072372566,20140127,2
18001VTW2154072372566,20140128,2
18001VTW2154072372566,20140129,2
18001VTW2154072372566,20140130,2
18001VTW2154072372566,20140131,2
18001VTW2154072372566,20140203,2
18001VTW2154072372566,20140204,2
18001VTW2154072372566,20140205,2
18001VTW2154072372566,20140206,2
18001VTW2154072372566,20140207,2
18001VTW2154072372566,20140210,2
18001VTW2154072372566,20140211,2
18001VTW2154072372566,20140212,2
18001VTW2154072372566,20140213,2
18001VTW2154072372566,20140214,2
18001VTW2154075377156,20140127,2
18001VTW2154082081287,20140112,2
18001VTW2154082081287,20140126,2
18001VTW2154082281593,20140113,2
18001VTW2154082281593,20140114,2
18001VTW2154082281593,20140115,2
18001VTW2154082281593,20140116,2
18001VTW2154082281593,20140117,2
18001VTW2154082281593,20140127,2
18001VTW2154082381746,20140120,2
18001VTW2154082381746,20140121,2
18001VTW2154082381746,20140122,2
18001VTW2154082381746,20140123,2
18001VTW2154082381746,20140124,2
18001VTW2154082381746,20140127,2
18001VTW2154082381746,20140128,2
18001VTW2154082381746,20140129,2
18001VTW2154082381746,20140130,2
18001VTW2154082381746,20140131,2
18001VTW2154082381746,20140203,2
18001VTW2154082381746,20140204,2
18001VTW2154082381746,20140205,2
18001VTW2154082381746,20140206,2
18001VTW2154082381746,20140207,2
18001VTW2154082381746,20140210,2
18001VTW2154082381746,20140211,2
18001VTW2154082381746,20140212,2
18001VTW2154082381746,20140213,2
18001VTW2154082381746,20140214,2
18001VTW2154085386336,20140127,2
18001VTW2154092090467,20140112,2
18001VTW2154092090467,20140126,2
18001VTW2154092290773,20140127,2
18001VTW2154095095057,20140111,2
18001VTW2154095095057,20140112,2
18001VTW2154095095057,20140125,2
18001VTW2154095095057,20140126,2
18001VTW2154100797658,20140127,2
18001VTW2154102099647,20140112,2
18001VTW2154102099647,20140126,2
18001VTW21541050104237,20140111,2
18001VTW21541050104237,20140112,2
18001VTW21541050104237,20140125,2
18001VTW21541050104237,20140126,2
18001VTW21541107106838,20140127,2
18001VTW21541120108827,20140112,2
18001VTW21541120108827,20140126,2
18001VTW21541150113417,20140111,2
18001VTW21541150113417,20140112,2
18001VTW21541150113417,20140125,2
18001VTW21541150113417,20140126,2
18001VTW21541207116018,20140127,2
18001VTW21541220118007,20140112,2
18001VTW21541220118007,20140126,2
18001VTW21541250122597,20140111,2
18001VTW21541250122597,20140112,2
18001VTW21541250122597,20140125,2
18001VTW21541250122597,20140126,2
18001VTW21541307125198,20140127,2
18001VTW21541320127187,20140112,2
18001VTW21541320127187,20140126,2
18001VTW21541350131777,20140111,2
18001VTW21541350131777,20140112,2
18001VTW21541350131777,20140125,2
18001VTW21541350131777,20140126,2
18001VTW21541352132083,20140127,2
18001VTW21541407134378,20140127,2
18001VTW21541420136367,20140112,2
18001VTW21541420136367,20140126,2
18001VTW21541450140957,20140111,2
18001VTW21541450140957,20140112,2
18001VTW21541450140957,20140125,2
18001VTW21541450140957,20140126,2
18001VTW21541452141263,20140113,2
18001VTW21541452141263,20140114,2
18001VTW21541452141263,20140115,2
18001VTW21541452141263,20140116,2
18001VTW21541452141263,20140117,2
18001VTW21541452141263,20140127,2
18001VTW21541453141416,20140120,2
18001VTW21541453141416,20140121,2
18001VTW21541453141416,20140122,2
18001VTW21541453141416,20140123,2
18001VTW21541453141416,20140124,2
18001VTW21541453141416,20140127,2
18001VTW21541453141416,20140128,2
18001VTW21541453141416,20140129,2
18001VTW21541453141416,20140130,2
18001VTW21541453141416,20140131,2
18001VTW21541453141416,20140203,2
18001VTW21541453141416,20140204,2
18001VTW21541453141416,20140205,2
18001VTW21541453141416,20140206,2
18001VTW21541453141416,20140207,2
18001VTW21541453141416,20140210,2
18001VTW21541453141416,20140211,2
18001VTW21541453141416,20140212,2
18001VTW21541453141416,20140213,2
18001VTW21541453141416,20140214,2
18001VTW21541520145547,20140112,2
18001VTW21541520145547,20140126,2
18001VTW21541522145853,20140113,2
18001VTW21541522145853,20140114,2
18001VTW21541522145853,20140115,2
18001VTW21541522145853,20140116,2
18001VTW21541522145853,20140117,2
18001VTW21541522145853,20140127,2
18001VTW21541523146006,20140120,2
18001VTW21541523146006,20140121,2
18001VTW21541523146006,20140122,2
18001VTW21541523146006,20140123,2
18001VTW21541523146006,20140124,2
18001VTW21541523146006,20140127,2
18001VTW21541523146006,20140128,2
18001VTW21541523146006,20140129,2
18001VTW21541523146006,20140130,2
18001VTW21541523146006,20140131,2
18001VTW21541523146006,20140203,2
18001VTW21541523146006,20140204,2
18001VTW21541523146006,20140205,2
18001VTW21541523146006,20140206,2
18001VTW21541523146006,20140207,2
18001VTW21541523146006,20140210,2
18001VTW21541523146006,20140211,2
18001VTW21541523146006,20140212,2
18001VTW21541523146006,20140213,2
18001VTW21541523146006,20140214,2
18001VTW21541550150137,20140111,2
18001VTW21541550150137,20140112,2
18001VTW21541550150137,20140125,2
18001VTW21541550150137,20140126,2
18001VTW21541553150596,20140127,2
18001VTW21541620154727,20140112,2
18001VTW21541620154727,20140126,2
18001VTW21541622155033,20140113,2
18001VTW21541622155033,20140114,2
18001VTW21541622155033,20140115,2
18001VTW21541622155033,20140116,2
18001VTW21541622155033,20140117,2
18001VTW21541622155033,20140127,2
18001VTW21541623155186,20140120,2
18001VTW21541623155186,20140121,2
18001VTW21541623155186,20140122,2
18001VTW21541623155186,20140123,2
18001VTW21541623155186,20140124,2
18001VTW21541623155186,20140127,2
18001VTW21541623155186,20140128,2
18001VTW21541623155186,20140129,2
18001VTW21541623155186,20140130,2
18001VTW21541623155186,20140131,2
18001VTW21541623155186,20140203,2
18001VTW21541623155186,20140204,2
18001VTW21541623155186,20140205,2
18001VTW21541623155186,20140206,2
18001VTW21541623155186,20140207,2
18001VTW21541623155186,20140210,2
18001VTW21541623155186,20140211,2
18001VTW21541623155186,20140212,2
18001VTW21541623155186,20140213,2
18001VTW21541623155186,20140214,2
18001VTW21541650159317,20140111,2
18001VTW21541650159317,20140112,2
18001VTW21541650159317,20140125,2
18001VTW21541650159317,20140126,2
18001VTW21541653159776,20140127,2
18001VTW21541720163907,20140112,2
18001VTW21541720163907,20140126,2
18001VTW21541722164213,20140113,2
18001VTW21541722164213,20140114,2
18001VTW21541722164213,20140115,2
18001VTW21541722164213,20140116,2
18001VTW21541722164213,20140117,2
18001VTW21541722164213,20140127,2
18001VTW21541723164366,20140120,2
18001VTW21541723164366,20140121,2
18001VTW21541723164366,20140122,2
18001VTW21541723164366,20140123,2
18001VTW21541723164366,20140124,2
18001VTW21541723164366,20140127,2
18001VTW21541723164366,20140128,2
18001VTW21541723164366,20140129,2
18001VTW21541723164366,20140130,2
18001VTW21541723164366,20140131,2
18001VTW21541723164366,20140203,2
18001VTW21541723164366,20140204,2
18001VTW21541723164366,20140205,2
18001VTW21541723164366,20140206,2
18001VTW21541723164366,20140207,2
18001VTW21541723164366,20140210,2
18001VTW21541723164366,20140211,2
18001VTW21541723164366,20140212,2
18001VTW21541723164366,20140213,2
18001VTW21541723164366,20140214,2
18001VTW21541750168497,20140111,2
18001VTW21541750168497,20140112,2
18001VTW21541750168497,20140125,2
18001VTW21541750168497,20140126,2
18001VTW21541753168956,20140127,2
18001VTW21541820173087,20140112,2
18001VTW21541820173087,20140126,2
18001VTW21541822173393,20140113,2
18001VTW21541822173393,20140114,2
18001VTW21541822173393,20140115,2
18001VTW21541822173393,20140116,2
18001VTW21541822173393,20140117,2
18001VTW21541822173393,20140127,2
18001VTW21541823173546,20140120,2
18001VTW21541823173546,20140121,2
18001VTW21541823173546,20140122,2
18001VTW21541823173546,20140123,2
18001VTW21541823173546,20140124,2
18001VTW21541823173546,20140127,2
18001VTW21541823173546,20140128,2
18001VTW21541823173546,20140129,2
18001VTW21541823173546,20140130,2
18001VTW21541823173546,20140131,2
18001VTW21541823173546,20140203,2
18001VTW21541823173546,20140204,2
18001VTW21541823173546,20140205,2
18001VTW21541823173546,20140206,2
18001VTW21541823173546,20140207,2
18001VTW21541823173546,20140210,2
18001VTW21541823173546,20140211,2
18001VTW21541823173546,20140212,2
18001VTW21541823173546,20140213,2
18001VTW21541823173546,20140214,2
18001VTW21541850177677,20140111,2
18001VTW21541850177677,20140112,2
18001VTW21541850177677,20140125,2
18001VTW21541850177677,20140126,2
18001VTW21541853178136,20140127,2
18001VTW21541920182267,20140112,2
18001VTW21541920182267,20140126,2
18001VTW21542020191447,20140112,2
18001VTW21542020191447,20140126,2
18001VTW21542120200627,20140112,2
18001VTW21542120200627,20140126,2
18002VTW2151063766386,20140127,2
18002VTW2151070370364,20140112,2
18002VTW2151070370364,20140126,2
18002VTW2151070770976,20140127,2
18002VTW2151073875719,20140127,2
18002VTW2151080379544,20140112,2
18002VTW2151080379544,20140126,2
18002VTW2151080780156,20140127,2
18002VTW2151083384134,20140111,2
18002VTW2151083384134,20140112,2
18002VTW2151083384134,20140125,2
18002VTW2151083384134,20140126,2
18002VTW2151083784746,20140120,2
18002VTW2151083784746,20140121,2
18002VTW2151083784746,20140122,2
18002VTW2151083784746,20140123,2
18002VTW2151083784746,20140124,2
18002VTW2151083784746,20140127,2
18002VTW2151083784746,20140128,2
18002VTW2151083784746,20140129,2
18002VTW2151083784746,20140130,2
18002VTW2151083784746,20140131,2
18002VTW2151083784746,20140203,2
18002VTW2151083784746,20140204,2
18002VTW2151083784746,20140205,2
18002VTW2151083784746,20140206,2
18002VTW2151083784746,20140207,2
18002VTW2151083784746,20140210,2
18002VTW2151083784746,20140211,2
18002VTW2151083784746,20140212,2
18002VTW2151083784746,20140213,2
18002VTW2151083784746,20140214,2
18002VTW2151083884899,20140113,2
18002VTW2151083884899,20140114,2
18002VTW2151083884899,20140115,2
18002VTW2151083884899,20140116,2
18002VTW2151083884899,20140117,2
18002VTW2151083884899,20140127,2
18002VTW2151085587500,20140120,2
18002VTW2151085587500,20140121,2
18002VTW2151085587500,20140122,2
18002VTW2151085587500,20140123,2
18002VTW2151085587500,20140124,2
18002VTW2151085587500,20140127,2
18002VTW2151085587500,20140128,2
18002VTW2151085587500,20140129,2
18002VTW2151085587500,20140130,2
18002VTW2151085587500,20140131,2
18002VTW2151085587500,20140203,2
18002VTW2151085587500,20140204,2
18002VTW2151085587500,20140205,2
18002VTW2151085587500,20140206,2
18002VTW2151085587500,20140207,2
18002VTW2151085587500,20140210,2
18002VTW2151085587500,20140211,2
18002VTW2151085587500,20140212,2
18002VTW2151085587500,20140213,2
18002VTW2151085587500,20140214,2
18002VTW2151085887959,20140113,2
18002VTW2151085887959,20140114,2
18002VTW2151085887959,20140115,2
18002VTW2151085887959,20140116,2
18002VTW2151085887959,20140117,2
18002VTW2151085887959,20140127,2
18002VTW2151090388724,20140112,2
18002VTW2151090388724,20140126,2
18002VTW2151093393314,20140111,2
18002VTW2151093393314,20140112,2
18002VTW2151093393314,20140125,2
18002VTW2151093393314,20140126,2
18002VTW2151095296221,20140120,2
18002VTW2151095296221,20140121,2
18002VTW2151095296221,20140122,2
18002VTW2151095296221,20140123,2
18002VTW2151095296221,20140124,2
18002VTW2151095296221,20140127,2
18002VTW2151095296221,20140128,2
18002VTW2151095296221,20140129,2
18002VTW2151095296221,20140130,2
18002VTW2151095296221,20140131,2
18002VTW2151095296221,20140203,2
18002VTW2151095296221,20140204,2
18002VTW2151095296221,20140205,2
18002VTW2151095296221,20140206,2
18002VTW2151095296221,20140207,2
18002VTW2151095296221,20140210,2
18002VTW2151095296221,20140211,2
18002VTW2151095296221,20140212,2
18002VTW2151095296221,20140213,2
18002VTW2151095296221,20140214,2
18002VTW2151095396374,20140113,2
18002VTW2151095396374,20140114,2
18002VTW2151095396374,20140115,2
18002VTW2151095396374,20140116,2
18002VTW2151095396374,20140117,2
18002VTW2151095396374,20140127,2
18002VTW2151100397904,20140112,2
18002VTW2151100397904,20140126,2
18002VTW2151100798516,20140127,2
18002VTW21511033102494,20140111,2
18002VTW21511033102494,20140112,2
18002VTW21511033102494,20140125,2
18002VTW21511033102494,20140126,2
18002VTW21511053105554,20140127,2
18002VTW21511103107084,20140112,2
18002VTW21511103107084,20140126,2
18002VTW21511133111674,20140111,2
18002VTW21511133111674,20140112,2
18002VTW21511133111674,20140125,2
18002VTW21511133111674,20140126,2
18002VTW21511153114734,20140127,2
18002VTW21511203116264,20140112,2
18002VTW21511203116264,20140126,2
18002VTW21511233120854,20140111,2
18002VTW21511233120854,20140112,2
18002VTW21511233120854,20140125,2
18002VTW21511233120854,20140126,2
18002VTW21511253123914,20140127,2
18002VTW21511303125444,20140112,2
18002VTW21511303125444,20140126,2
18002VTW21511333130034,20140111,2
18002VTW21511333130034,20140112,2
18002VTW21511333130034,20140125,2
18002VTW21511333130034,20140126,2
18002VTW21511403134624,20140112,2
18002VTW21511403134624,20140126,2
18002VTW21511407135236,20140127,2
18002VTW21511433139214,20140111,2
18002VTW21511433139214,20140112,2
18002VTW21511433139214,20140125,2
18002VTW21511433139214,20140126,2
18002VTW21511437139826,20140120,2
18002VTW21511437139826,20140121,2
18002VTW21511437139826,20140122,2
18002VTW21511437139826,20140123,2
18002VTW21511437139826,20140124,2
18002VTW21511437139826,20140127,2
18002VTW21511437139826,20140128,2
18002VTW21511437139826,20140129,2
18002VTW21511437139826,20140130,2
18002VTW21511437139826,20140131,2
18002VTW21511437139826,20140203,2
18002VTW21511437139826,20140204,2
18002VTW21511437139826,20140205,2
18002VTW21511437139826,20140206,2
18002VTW21511437139826,20140207,2
18002VTW21511437139826,20140210,2
18002VTW21511437139826,20140211,2
18002VTW21511437139826,20140212,2
18002VTW21511437139826,20140213,2
18002VTW21511437139826,20140214,2
18002VTW21511438139979,20140113,2
18002VTW21511438139979,20140114,2
18002VTW21511438139979,20140115,2
18002VTW21511438139979,20140116,2
18002VTW21511438139979,20140117,2
18002VTW21511438139979,20140127,2
18002VTW21511503143804,20140112,2
18002VTW21511503143804,20140126,2
18002VTW21511507144416,20140120,2
18002VTW21511507144416,20140121,2
18002VTW21511507144416,20140122,2
18002VTW21511507144416,20140123,2
18002VTW21511507144416,20140124,2
18002VTW21511507144416,20140127,2
18002VTW21511507144416,20140128,2
18002VTW21511507144416,20140129,2
18002VTW21511507144416,20140130,2
18002VTW21511507144416,20140131,2
18002VTW21511507144416,20140203,2
18002VTW21511507144416,20140204,2
18002VTW21511507144416,20140205,2
18002VTW21511507144416,20140206,2
18002VTW21511507144416,20140207,2
18002VTW21511507144416,20140210,2
18002VTW21511507144416,20140211,2
18002VTW21511507144416,20140212,2
18002VTW21511507144416,20140213,2
18002VTW21511507144416,20140214,2
18002VTW21511508144569,20140113,2
18002VTW21511508144569,20140114,2
18002VTW21511508144569,20140115,2
18002VTW21511508144569,20140116,2
18002VTW21511508144569,20140117,2
18002VTW21511508144569,20140127,2
18002VTW21511533148394,20140111,2
18002VTW21511533148394,20140112,2
18002VTW21511533148394,20140125,2
18002VTW21511533148394,20140126,2
18002VTW21511537149006,20140120,2
18002VTW21511537149006,20140121,2
18002VTW21511537149006,20140122,2
18002VTW21511537149006,20140123,2
18002VTW21511537149006,20140124,2
18002VTW21511537149006,20140127,2
18002VTW21511537149006,20140128,2
18002VTW21511537149006,20140129,2
18002VTW21511537149006,20140130,2
18002VTW21511537149006,20140131,2
18002VTW21511537149006,20140203,2
18002VTW21511537149006,20140204,2
18002VTW21511537149006,20140205,2
18002VTW21511537149006,20140206,2
18002VTW21511537149006,20140207,2
18002VTW21511537149006,20140210,2
18002VTW21511537149006,20140211,2
18002VTW21511537149006,20140212,2
18002VTW21511537149006,20140213,2
18002VTW21511537149006,20140214,2
18002VTW21511538149159,20140113,2
18002VTW21511538149159,20140114,2
18002VTW21511538149159,20140115,2
18002VTW21511538149159,20140116,2
18002VTW21511538149159,20140117,2
18002VTW21511538149159,20140127,2
18002VTW21511603152984,20140112,2
18002VTW21511603152984,20140126,2
18002VTW21511607153596,20140127,2
18002VTW21511633157574,20140111,2
18002VTW21511633157574,20140112,2
18002VTW21511633157574,20140125,2
18002VTW21511633157574,20140126,2
18002VTW21511637158186,20140120,2
18002VTW21511637158186,20140121,2
18002VTW21511637158186,20140122,2
18002VTW21511637158186,20140123,2
18002VTW21511637158186,20140124,2
18002VTW21511637158186,20140127,2
18002VTW21511637158186,20140128,2
18002VTW21511637158186,20140129,2
18002VTW21511637158186,20140130,2
18002VTW21511637158186,20140131,2
18002VTW21511637158186,20140203,2
18002VTW21511637158186,20140204,2
18002VTW21511637158186,20140205,2
